spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,5,1,-1,1,5,1,-1,1,5.9114250160130395e-02,0.0000000000000000e+00,5.9114250160130395e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,5,1,-1,1,6,1,1,-1,-1.0443443879717266e-03,-6.4517302469400441e-04,1.2275599506667079e-03,-2.5882035251917088e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,5,1,-1,1,7,1,1,1,2.6095576325277344e-03,-1.8276050512746407e-03,3.1858956764037856e-03,-6.1096117561031404e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,0,-1,-1,-1,-8.9515152267599196e-04,-1.1599606694495013e-03,1.4651979399449354e-03,-2.2280467391076115e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,1,-1,-1,1,1.1911369240991110e-19,-1.1911369240991110e-19,1.6845219927043347e-19,-7.8539816339744828e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,2,-1,1,-1,4.4667985143709538e-02,2.8176079234035020e-02,5.2812123019258334e-02,5.6275145396774795e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,3,-1,1,1,-3.2936048176444542e-02,4.0452335542105082e-02,5.2164880142602975e-02,2.2541324114109642e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,4,1,-1,-1,-1.1067180472997050e-03,-4.9256514874576021e-04,1.2113815509482572e-03,-2.7228474713396649e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,5,1,-1,1,-1.0443443879717266e-03,6.4517302469400441e-04,1.2275599506667079e-03,2.5882035251917088e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,6,1,1,-1,4.7207352434893858e-02,0.0000000000000000e+00,4.7207352434893858e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,6,1,1,-1,7,1,1,1,-9.4602551152234531e-03,6.2995169228878059e-02,6.3701552359578306e-02,1.7198567295137897e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,0,-1,-1,-1,0.0000000000000000e+00,-2.3822738481982219e-19,2.3822738481982219e-19,-1.5707963267948966e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,1,-1,-1,1,8.9515152267599174e-04,1.1599606694495013e-03,1.4651979399449352e-03,9.1354591448218159e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,2,-1,1,-1,2.8651740586652690e-02,-6.5215079772939277e-02,7.1231515977379520e-02,-1.1568406407452687e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,3,-1,1,1,6.0614438861107414e-02,3.5862323473226924e-02,7.0428804074364998e-02,5.3425461376258665e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,4,1,-1,-1,-6.6070752380558025e-05,-8.0088375716532758e-07,6.6075606201725502e-05,-3.1294716392793855e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,5,1,-1,1,2.6095576325277344e-03,1.8276050512746407e-03,3.1858956764037856e-03,6.1096117561031404e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,6,1,1,-1,-9.4602551152234531e-03,-6.2995169228878059e-02,6.3701552359578306e-02,-1.7198567295137897e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437950e+03,3.7282801067218966e+03,4.9999999999999989e-01,True,1,1,1.2286016646925737e-02,1.5317665972896297e-01,3.7116148505894148e-02,1.5440837381155006e-01,4.1910191178865151e-02,1.5833069256570920e-01,7.4661324346407352e-03,2.2791061235633708e-04,2.2790943968890149e-04,2.2791064270302774e-04,7,1,1,1,7,1,1,1,8.6004284684736809e-02,0.0000000000000000e+00,8.6004284684736809e-02,0.0000000000000000e+00
