spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,0,-1,-1,-1,1.5509703327821697e-01,6.4638037526093388e-20,1.5509703327821697e-01,4.1675869718374333e-19
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,1,-1,-1,1,9.3183385996179618e-02,-2.5313802868435726e-02,9.6560509740654485e-02,-2.6525444032444179e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,2,-1,1,-1,2.7794222874802564e-02,-7.7161111534964433e-03,2.8845401653423208e-02,-2.7079632679489657e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,3,-1,1,1,1.5664344787999222e-02,-8.6896486214059071e-03,1.7913170875108068e-02,-5.0647556893916146e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,4,1,-1,-1,-2.7587591049936321e-02,2.1833611974525630e-02,3.5182123184831750e-02,2.4720999950230795e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,5,1,-1,1,-2.4426361496301355e-02,4.9054705972408172e-02,5.4799738265683455e-02,2.0327955780043543e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,6,1,1,-1,-1.1414717126250850e-03,-4.4899407114942617e-04,1.2266023588150239e-03,-2.7668350513531483e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,0,-1,-1,-1,7,1,1,1,4.6544002711221428e-18,-6.2058670281628576e-18,7.7573337852035723e-18,-9.2729521800161230e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,1,-1,-1,1,0,-1,-1,-1,9.3183385996179618e-02,2.5313802868435726e-02,9.6560509740654485e-02,2.6525444032444179e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,1,-1,-1,1,1,-1,-1,1,6.0126466622952568e-02,-1.0016557448481949e-18,6.0126466622952568e-02,-1.6659148642967563e-17
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,1.3976479580568313e-01,4.9999999999999989e-01,True,1,1,2.1256098881759555e-01,2.6765649108491046e-01,1.5028649416563140e-02,3.5735731725074232e-01,2.3725537448950648e-01,2.8765941032651121e-01,7.8534722060707135e-02,1.0882081005646943e-02,1.0882078453756012e-02,1.0882078826223423e-02,1,-1,-1,1,2,-1,1,-1,1.7920569645742485e-02,-5.3126571321320188e-04,1.7928442756858246e-02,-2.9636901592787670e-02
