spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,3,-1,1,1,5,1,-1,1,4.8685736158885741e-05,1.6039589466069722e-04,1.6762202698135503e-04,1.2760997577848303e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,3,-1,1,1,6,1,1,-1,-1.1055580888883032e-02,-3.5688674550343816e-02,3.7361843636937862e-02,-1.8711998227679094e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,3,-1,1,1,7,1,1,1,1.7558073227585978e-02,5.7029683561483475e-02,5.9671356131633289e-02,1.2721295604868073e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,0,-1,-1,-1,1.7558073227585982e-02,-5.7029683561483475e-02,5.9671356131633289e-02,-1.2721295604868073e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,1,-1,-1,1,-1.1055580888883034e-02,3.5688674550343816e-02,3.7361843636937862e-02,1.8711998227679094e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,2,-1,1,-1,-4.8685736158885152e-05,1.6039589466069879e-04,1.6762202698135636e-04,1.8654928958049568e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,3,-1,1,1,-3.8991414272242524e-19,7.7982828544485048e-19,8.7187452851589777e-19,2.0344439357957027e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,4,1,-1,-1,2.6288017404227901e-02,-1.6334541870798186e-19,2.6288017404227901e-02,-6.2136834511419267e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,5,1,-1,1,-2.9845870047558239e-02,-2.1186833418961902e-05,2.9845877567557706e-02,-3.1408827788290186e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,6,1,1,-1,2.0710511923976264e-03,4.4637931768187380e-06,2.0710560028596899e-03,2.1553239635675884e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,4,1,-1,-1,7,1,1,1,-5.4103374865237322e-03,-2.9323474292966233e-05,5.4104169510517898e-03,-3.1361728092191670e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,0,-1,-1,-1,-1.9878600295202907e-02,6.4729236696711337e-02,6.7712870512446316e-02,1.8687576407153863e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,1,-1,-1,1,1.2519285146869810e-02,-4.0515089203591280e-02,4.2405246771638927e-02,-1.2711004782137827e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,2,-1,1,-1,-3.8991414272242524e-19,-1.5596565708897010e-18,1.6076571953667189e-18,-1.8157749899217608e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,3,-1,1,1,4.8685736158885741e-05,-1.6039589466069722e-04,1.6762202698135503e-04,-1.2760997577848303e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,4,1,-1,-1,-2.9845870047558239e-02,2.1186833418961498e-05,2.9845877567557706e-02,3.1408827788290186e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,5,1,-1,1,3.3886332743309343e-02,-6.0065045466113771e-20,3.3886332743309343e-02,-1.7725448758680816e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,6,1,1,-1,-2.5895823277578278e-03,-2.0391944735507007e-06,2.5895831306505207e-03,-3.1408051929903773e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,5,1,-1,1,7,1,1,1,6.5230862795261088e-03,2.7421084526136094e-05,6.5231439142501187e-03,4.2036732051032154e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,0,-1,-1,-1,-8.6194434739719317e-04,2.8614631107335043e-03,2.9884643534930505e-03,1.8633766342709686e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,1,-1,-1,1,7.7982828544485048e-19,-7.7982828544485048e-19,1.1028437375982648e-18,-7.8539816339744828e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,2,-1,1,-1,1.2519285146869810e-02,-4.0515089203591280e-02,4.2405246771638927e-02,-1.2711004782137827e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,3,-1,1,1,-1.1055580888883032e-02,3.5688674550343816e-02,3.7361843636937862e-02,1.8711998227679094e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,4,1,-1,-1,2.0710511923976264e-03,-4.4637931768186643e-06,2.0710560028596899e-03,-2.1553239635675528e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,5,1,-1,1,-2.5895823277578278e-03,2.0391944735506397e-06,2.5895831306505207e-03,3.1408051929903773e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,6,1,1,-1,5.3263683273915577e-02,-3.9451911579500565e-19,5.3263683273915577e-02,-7.4069063862170135e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,6,1,1,-1,7,1,1,1,-8.5234032582148483e-02,-1.4867984373660104e-04,8.5234162258513949e-02,-3.1398482835485080e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,7,1,1,1,0,-1,-1,-1,0.0000000000000000e+00,4.6789697126691029e-18,4.6789697126691029e-18,1.5707963267948966e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,5.2359877559829879e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,5.2359877559829879e+00,4.6011010157859209e+00,3.9326168787182031e-01,-9.4866141997004583e+00,7.9785885518952213e+00,5.6696285945343783e-01,2.8473525399039187e+02,1.4236762699519593e+02,5.0000000000000000e-01,True,1,1,7.1421987237505910e-02,2.4280857109055465e-01,2.7561565228084769e-02,2.5585617383965203e-01,8.5240949164982177e-02,2.4722645762261394e-01,2.4275297175351790e-02,1.4052792358748567e-03,1.4052792757706476e-03,1.4052792757672267e-03,7,1,1,1,1,-1,-1,1,8.6194434739719165e-04,-2.8614631107335073e-03,2.9884643534930531e-03,-1.2782160193188254e+00
